N,T,D,v
20,14,0,1.022716127634586
20,14,1,0.9933107518492357
20,14,2,1.0006620957955739
20,14,3,0.9864889255009047
20,15,0,1.022716127634586
20,15,1,0.9933107518492357
20,15,2,1.0006620957955739
20,15,3,0.9864889255009047
20,16,0,1.022716127634586
20,16,1,0.9933107518492357
20,16,2,1.0006620957955739
20,16,3,0.9864889255009047
20,17,0,1.022716127634586
20,17,1,0.9933107518492357
20,17,2,1.0006620957955739
20,17,3,0.9864889255009047
20,18,0,1.0495505230641413
20,18,1,0.9938439359875995
20,18,2,1.0011952799339368
20,18,3,1.05
20,19,0,1.0416659949794402
20,19,1,1.0416659949794402
20,19,2,1.0401586563410867
20,19,3,0.9786080639565607
20,20,0,1.0446793670721757
20,20,1,0.9874654413572795
20,20,2,0.9801140974109419
20,20,3,1.045161816439248
20,21,0,0.9786080639565607
20,21,1,1.0416659949794402
20,21,2,0.9786080639565607
20,21,3,0.9786080639565607
20,22,0,0.9727627534646055
20,22,1,0.9727627534646055
20,22,2,0.9727627534646055
20,22,3,1.0466691550776013
20,23,0,0.9727627534646055
20,23,1,0.9727627534646055
20,23,2,0.9727627534646055
20,23,3,1.0466691550776013
21,0,0,1.0488703163469952
21,0,1,1.0488703163469952
21,0,2,1.0488703163469952
21,0,3,1.0488703163469952
21,1,0,1.0488703163469952
21,1,1,1.0488703163469952
21,1,2,1.0488703163469952
21,1,3,1.0488703163469952
21,2,0,1.0488703163469952
21,2,1,1.0488703163469952
21,2,2,1.0488703163469952
21,2,3,1.0488703163469952
21,3,0,1.0488703163469952
21,3,1,1.0488703163469952
21,3,2,1.0488703163469952
21,3,3,1.0488703163469952
21,4,0,1.0488703163469952
21,4,1,1.0488703163469952
21,4,2,1.0488703163469952
21,4,3,1.0488703163469952
21,5,0,1.0470402796402285
21,5,1,0.9872918581122916
21,5,2,0.9937145476976964
21,5,3,1.04755533920588
21,6,0,0.9831789524898198
21,6,1,1.0477442221510536
21,6,2,1.0472291625854018
21,6,3,0.9748353294707811
21,7,0,0.9831789524898198
21,7,1,1.0477442221510536
21,7,2,1.0472291625854018
21,7,3,0.9748353294707811
21,8,0,0.9831789524898198
21,8,1,1.0477442221510536
21,8,2,1.0472291625854018
21,8,3,0.9748353294707811
21,9,0,1.0332355076367006
21,9,1,1.0075447492950818
21,9,2,1.0449542467426878
21,9,3,1.0459843658739911
21,10,0,1.0249930426496578
21,10,1,1.0472291625854018
21,10,2,1.0467141030197504
21,10,3,0.9831789524898198
21,11,0,1.0249930426496578
21,11,1,1.0472291625854018
21,11,2,1.0467141030197504
21,11,3,0.9831789524898198
21,12,0,1.0249930426496578
21,12,1,1.0472291625854018
21,12,2,1.0467141030197504
21,12,3,0.9831789524898198
21,13,0,1.0329654994003572
21,13,1,0.9995910073241978
21,13,2,1.0079346303432384
21,13,3,1.0469539713817002
21,14,0,1.0332406906040588
21,14,1,0.9998661985278995
21,14,2,1.00820982154694
21,14,3,0.9916185505734983
21,15,0,1.0332406906040588
21,15,1,0.9998661985278995
21,15,2,1.00820982154694
21,15,3,0.9916185505734983
21,16,0,1.0332406906040588
21,16,1,0.9998661985278995
21,16,2,1.00820982154694
21,16,3,0.9916185505734983
21,17,0,1.0332406906040588
21,17,1,0.9998661985278995
21,17,2,1.00820982154694
21,17,3,0.9916185505734983
21,18,0,1.0491628318281
21,18,1,0.9934562447515579
21,18,2,1.0017998677705977
21,18,3,1.0486200296912562
21,19,0,1.0472291625854018
21,19,1,1.0472291625854018
21,19,2,1.0467141030197504
21,19,3,0.9831789524898198
21,20,0,1.0481135747030295
21,20,1,0.9918919280608357
21,20,2,0.9835483050417959
21,20,3,1.0482010186508113
21,21,0,0.9831789524898198
21,21,1,1.0472291625854018
21,21,2,0.9831789524898198
21,21,3,0.9831789524898198
21,22,0,0.9752046820227571
21,22,1,0.9752046820227571
21,22,2,0.9752046820227571
21,22,3,1.0487160782164628
21,23,0,0.9752046820227571
21,23,1,0.9752046820227571
21,23,2,0.9752046820227571
21,23,3,1.0487160782164628
22,0,0,1.0497189716325925
22,0,1,1.0497189716325925
22,0,2,1.0497189716325925
22,0,3,1.0497189716325925
22,1,0,1.0497189716325925
22,1,1,1.0497189716325925
22,1,2,1.0497189716325925
22,1,3,1.0497189716325925
22,2,0,1.0497189716325925
22,2,1,1.0497189716325925
22,2,2,1.0497189716325925
22,2,3,1.0497189716325925
22,3,0,1.0497189716325925
22,3,1,1.0497189716325925
22,3,2,1.0497189716325925
22,3,3,1.0497189716325925
22,4,0,1.0497189716325925
22,4,1,1.0497189716325925
22,4,2,1.0497189716325925
22,4,3,1.0497189716325925
22,5,0,1.0494379432651852
22,5,1,0.989631936698465
22,5,2,0.9964291716658179
22,5,3,1.049578457448889
22,6,0,0.9848726736039516
22,6,1,1.0494379432651852
22,6,2,1.0492974290814814
22,6,3,0.976154505202965
22,7,0,0.9848726736039516
22,7,1,1.0494379432651852
22,7,2,1.0492974290814814
22,7,3,0.976154505202965
22,8,0,0.9848726736039516
22,8,1,1.0494379432651852
22,8,2,1.0492974290814814
22,8,3,0.976154505202965
22,9,0,1.0385618119376328
22,9,1,1.0113728720682242
22,9,2,1.0491569148977777
22,9,3,1.0494379432651852
22,10,0,1.0284635156088904
22,10,1,1.0492974290814814
22,10,2,1.0491569148977777
22,10,3,0.9848726736039516
22,11,0,1.0284635156088904
22,11,1,1.0492974290814814
22,11,2,1.0491569148977777
22,11,3,0.9848726736039516
22,12,0,1.0284635156088904
22,12,1,1.0492974290814814
22,12,2,1.0491569148977777
22,12,3,0.9848726736039516
22,13,0,1.0371816840098778
22,13,1,1.002309010405927
22,13,2,1.0110271788069152
22,13,3,1.0492974290814814
22,14,0,1.0371816840098778
22,14,1,1.002309010405927
22,14,2,1.0110271788069152
22,14,3,0.9935908420049393
22,15,0,1.0371816840098778
22,15,1,1.002309010405927
22,15,2,1.0110271788069152
22,15,3,0.9935908420049393
22,16,0,1.0371816840098778
22,16,1,1.002309010405927
22,16,2,1.0110271788069152
22,16,3,0.9935908420049393
22,17,0,1.0371816840098778
22,17,1,1.002309010405927
22,17,2,1.0110271788069152
22,17,3,0.9935908420049393
22,18,0,1.0492974290814814
22,18,1,0.9935908420049393
22,18,2,1.002309010405927
22,18,3,1.0483800815626898
22,19,0,1.0492974290814814
22,19,1,1.0492974290814814
22,19,2,1.0491569148977777
22,19,3,0.9848726736039516
22,20,0,1.0494379432651852
22,20,1,0.9935908420049393
22,20,2,0.9848726736039516
22,20,3,1.0494379432651852
22,21,0,0.9848726736039516
22,21,1,1.0492974290814814
22,21,2,0.9848726736039516
22,21,3,0.9848726736039516
22,22,0,0.976154505202965
22,22,1,0.976154505202965
22,22,2,0.976154505202965
22,22,3,1.049578457448889
22,23,0,0.976154505202965
22,23,1,0.976154505202965
22,23,2,0.976154505202965
22,23,3,1.049578457448889
23,0,0,1.0496724501368448
23,0,1,1.0496724501368448
23,0,2,1.0496724501368448
23,0,3,1.0496724501368448
23,1,0,1.0496724501368448
23,1,1,1.0496724501368448
23,1,2,1.0496724501368448
23,1,3,1.0496724501368448
23,2,0,1.0496724501368448
23,2,1,1.0496724501368448
23,2,2,1.0496724501368448
23,2,3,1.0496724501368448
23,3,0,1.0496724501368448
23,3,1,1.0496724501368448
23,3,2,1.0496724501368448
23,3,3,1.0496724501368448
23,4,0,1.0496724501368448
23,4,1,1.0496724501368448
23,4,2,1.0496724501368448
23,4,3,1.0496724501368448
23,5,0,1.04934490027369
23,5,1,0.9895388937069699
23,5,2,0.9963128679264489
23,5,3,1.0495086752052676
23,6,0,0.9847796306124564
23,6,1,1.04934490027369
23,6,2,1.0491811253421124
23,6,3,0.9760847229593436
23,7,0,0.9847796306124564
23,7,1,1.04934490027369
23,7,2,1.0491811253421124
23,7,3,0.9760847229593436
23,8,0,0.9847796306124564
23,8,1,1.04934490027369
23,8,2,1.0491811253421124
23,8,3,0.9760847229593436
23,9,0,1.0383524652067686
23,9,1,1.0112565683288552
23,9,2,1.049017350410535
23,9,3,1.04934490027369
23,10,0,1.0282541688780262
23,10,1,1.0491811253421124
23,10,2,1.049017350410535
23,10,3,0.9847796306124564
23,11,0,1.0282541688780262
23,11,1,1.0491811253421124
23,11,2,1.049017350410535
23,11,3,0.9847796306124564
23,12,0,1.0282541688780262
23,12,1,1.0491811253421124
23,12,2,1.049017350410535
23,12,3,0.9847796306124564
23,13,0,1.0369490765311398
23,13,1,1.002169445918684
23,13,2,1.0108643535717985
23,13,3,1.0491811253421124
23,14,0,1.0369490765311398
23,14,1,1.002169445918684
23,14,2,1.0108643535717985
23,14,3,0.9934745382655703
23,15,0,1.0369490765311398
23,15,1,1.002169445918684
23,15,2,1.0108643535717985
23,15,3,0.9934745382655703
23,16,0,1.0369490765311398
23,16,1,1.002169445918684
23,16,2,1.0108643535717985
23,16,3,0.9934745382655703
23,17,0,1.0369490765311398
23,17,1,1.002169445918684
23,17,2,1.0108643535717985
23,17,3,0.9934745382655703
23,18,0,1.0491811253421124
23,18,1,0.9934745382655703
23,18,2,1.002169445918684
23,18,3,1.0482870385711947
23,19,0,1.0491811253421124
23,19,1,1.0491811253421124
23,19,2,1.049017350410535
23,19,3,0.9847796306124564
23,20,0,1.04934490027369
23,20,1,0.9934745382655703
23,20,2,0.9847796306124564
23,20,3,1.04934490027369
23,21,0,0.9847796306124564
23,21,1,1.0491811253421124
23,21,2,0.9847796306124564
23,21,3,0.9847796306124564
23,22,0,0.9760847229593436
23,22,1,0.9760847229593436
23,22,2,0.9760847229593436
23,22,3,1.0495086752052676
23,23,0,0.9760847229593436
23,23,1,0.9760847229593436
23,23,2,0.9760847229593436
23,23,3,1.0495086752052676
24,0,0,1.034046258016776
24,0,1,1.034046258016776
24,0,2,1.034046258016776
24,0,3,1.034046258016776
24,1,0,1.034046258016776
24,1,1,1.034046258016776
24,1,2,1.034046258016776
24,1,3,1.034046258016776
24,2,0,1.034046258016776
24,2,1,1.034046258016776
24,2,2,1.034046258016776
24,2,3,1.034046258016776
24,3,0,1.034046258016776
24,3,1,1.034046258016776
24,3,2,1.034046258016776
24,3,3,1.034046258016776
24,4,0,1.034046258016776
24,4,1,1.034046258016776
24,4,2,1.034046258016776
24,4,3,1.034046258016776
24,5,0,1.0114733131722942
24,5,1,0.9518221905029913
24,5,2,0.9518276378254605
24,5,3,1.0184056150008813
24,6,0,0.9553582448693402
24,6,1,1.0199235145305743
24,6,2,1.0129912127019867
24,6,3,0.9534318641132371
24,7,0,0.9553582448693402
24,7,1,1.0199235145305743
24,7,2,1.0129912127019867
24,7,3,0.9534318641132371
24,8,0,0.9553582448693402
24,8,1,1.0199235145305743
24,8,2,1.0129912127019867
24,8,3,0.9534318641132371
24,9,0,0.9539629415829067
24,9,1,0.9539411522930301
24,9,2,0.9849334074777013
24,9,3,0.9987980111348751
24,10,0,0.96524828847889
24,10,1,1.0129912127019867
24,10,2,1.0060589108733995
24,10,3,0.9553582448693402
24,11,0,0.96524828847889
24,11,1,1.0129912127019867
24,11,2,1.0060589108733995
24,11,3,0.9553582448693402
24,12,0,0.96524828847889
24,12,1,1.0129912127019867
24,12,2,1.0060589108733995
24,12,3,0.9553582448693402
24,13,0,0.9628979405900489
24,13,1,0.9551924175656312
24,13,2,0.9571187983217364
24,13,3,1.0089726238860692
24,14,0,0.9669165294059661
24,14,1,0.959211006381549
24,14,2,0.9611373871376536
24,14,3,0.957542765454473
24,15,0,0.9669165294059661
24,15,1,0.959211006381549
24,15,2,0.9611373871376536
24,15,3,0.957542765454473
24,16,0,0.9669165294059661
24,16,1,0.959211006381549
24,16,2,0.9611373871376536
24,16,3,0.957542765454473
24,17,0,0.9669165294059661
24,17,1,0.959211006381549
24,17,2,0.9611373871376536
24,17,3,0.957542765454473
24,18,0,1.0362031855688656
24,18,1,0.9804965984923236
24,18,2,0.9824229792484277
24,18,3,1.0420776256949584
24,19,0,1.0129912127019867
24,19,1,1.0129912127019867
24,19,2,1.0060589108733995
24,19,3,0.9553582448693402
24,20,0,1.0243572621568318
24,20,1,0.9617183732517025
24,20,2,0.959791992495598
24,20,3,1.0245924562232795
24,21,0,0.9553582448693402
24,21,1,1.0129912127019867
24,21,2,0.9553582448693402
24,21,3,0.9553582448693402
24,22,0,0.9578656117394949
24,22,1,0.9578656117394949
24,22,2,0.9578656117394949
24,22,3,1.0315247580518663
24,23,0,0.9578656117394949
24,23,1,0.9578656117394949
24,23,2,0.9578656117394949
24,23,3,1.0315247580518663
25,0,0,1.0342114795896704
25,0,1,1.0342114795896704
25,0,2,1.0342114795896704
25,0,3,1.0342114795896704
25,1,0,1.0342114795896704
25,1,1,1.0342114795896704
25,1,2,1.0342114795896704
25,1,3,1.0342114795896704
25,2,0,1.0342114795896704
25,2,1,1.0342114795896704
25,2,2,1.0342114795896704
25,2,3,1.0342114795896704
25,3,0,1.0342114795896704
25,3,1,1.0342114795896704
25,3,2,1.0342114795896704
25,3,3,1.0342114795896704
25,4,0,1.0342114795896704
25,4,1,1.0342114795896704
25,4,2,1.0342114795896704
25,4,3,1.0342114795896704
25,5,0,1.0118037563180828
25,5,1,0.9521526336487801
25,5,2,0.9522406917576964
25,5,3,1.018653447360223
25,6,0,0.955688688015129
25,6,1,1.020253957676363
25,6,2,1.0134042666342227
25,6,3,0.9536796964725787
25,7,0,0.955688688015129
25,7,1,1.020253957676363
25,7,2,1.0134042666342227
25,7,3,0.9536796964725787
25,8,0,0.955688688015129
25,8,1,1.020253957676363
25,8,2,1.0134042666342227
25,8,3,0.9536796964725787
25,9,0,0.9547064386609314
25,9,1,0.954354206225266
25,9,2,0.9854290721963844
25,9,3,0.9991284542806639
25,10,0,0.9659917855569147
25,10,1,1.0134042666342227
25,10,2,1.0065545755920826
25,10,3,0.955688688015129
25,11,0,0.9659917855569147
25,11,1,1.0134042666342227
25,11,2,1.0065545755920826
25,11,3,0.955688688015129
25,12,0,0.9659917855569147
25,12,1,1.0134042666342227
25,12,2,1.0065545755920826
25,12,3,0.955688688015129
25,13,0,0.9637240484545208
25,13,1,0.9556880822843143
25,13,2,0.9576970738268668
25,13,3,1.0093856778183052
25,14,0,0.967742637270438
25,14,1,0.9597066711002321
25,14,2,0.961715662642784
25,14,3,0.9579558193867089
25,15,0,0.967742637270438
25,15,1,0.9597066711002321
25,15,2,0.961715662642784
25,15,3,0.9579558193867089
25,16,0,0.967742637270438
25,16,1,0.9597066711002321
25,16,2,0.961715662642784
25,16,3,0.9579558193867089
25,17,0,0.967742637270438
25,17,1,0.9597066711002321
25,17,2,0.961715662642784
25,17,3,0.9579558193867089
25,18,0,1.0366162395011016
25,18,1,0.9809096524245595
25,18,2,0.9829186439671108
25,18,3,1.042408068840747
25,19,0,1.0134042666342227
25,19,1,1.0134042666342227
25,19,2,1.0065545755920826
25,19,3,0.955688688015129
25,20,0,1.0246877053026204
25,20,1,0.9621314271839384
25,20,2,0.9601224356413868
25,20,3,1.0249228993690682
25,21,0,0.955688688015129
25,21,1,1.0134042666342227
25,21,2,0.955688688015129
25,21,3,0.955688688015129
25,22,0,0.9581134440988365
25,22,1,0.9581134440988365
25,22,2,0.9581134440988365
25,22,3,1.0317725904112078
25,23,0,0.9581134440988365
25,23,1,0.9581134440988365
25,23,2,0.9581134440988365
25,23,3,1.0317725904112078
26,0,0,1.0336439718037693
26,0,1,1.0336439718037693
26,0,2,1.0336439718037693
26,0,3,1.0336439718037693
26,1,0,1.0336439718037693
26,1,1,1.0336439718037693
26,1,2,1.0336439718037693
26,1,3,1.0336439718037693
26,2,0,1.0336439718037693
26,2,1,1.0336439718037693
26,2,2,1.0336439718037693
26,2,3,1.0336439718037693
26,3,0,1.0336439718037693
26,3,1,1.0336439718037693
26,3,2,1.0336439718037693
26,3,3,1.0336439718037693
26,4,0,1.0336439718037693
26,4,1,1.0336439718037693
26,4,2,1.0336439718037693
26,4,3,1.0336439718037693
26,5,0,1.0096511226693026
26,5,1,0.95
26,5,2,0.95
26,5,3,1.016588871820359
26,6,0,0.9549450640113952
26,6,1,1.0195103336726292
26,6,2,1.0125725845215725
26,6,3,0.9530241305777613
26,7,0,0.9549450640113952
26,7,1,1.0195103336726292
26,7,2,1.0125725845215725
26,7,3,0.9530241305777613
26,8,0,0.9549450640113952
26,8,1,1.0195103336726292
26,8,2,1.0125725845215725
26,8,3,0.9530241305777613
26,9,0,0.95
26,9,1,0.95
26,9,2,0.9809868078622019
26,9,3,0.994862306164314
26,10,0,0.9648078710085993
26,10,1,1.0125725845215725
26,10,2,1.0056348353705165
26,10,3,0.9549450640113952
26,11,0,0.9648078710085993
26,11,1,1.0125725845215725
26,11,2,1.0056348353705165
26,11,3,0.9549450640113952
26,12,0,0.9648078710085993
26,12,1,1.0125725845215725
26,12,2,1.0056348353705165
26,12,3,0.9549450640113952
26,13,0,0.9617475709747658
26,13,1,0.9540638372402248
26,13,2,0.9559847706738609
26,13,3,1.0078494908831317
26,14,0,0.9664706646132063
26,14,1,0.9587869308786657
26,14,2,0.9607078643123014
26,14,3,0.9571241372740589
26,15,0,0.9664706646132063
26,15,1,0.9587869308786657
26,15,2,0.9607078643123014
26,15,3,0.9571241372740589
26,16,0,0.9664706646132063
26,16,1,0.9587869308786657
26,16,2,0.9607078643123014
26,16,3,0.9571241372740589
26,17,0,0.9664706646132063
26,17,1,0.9587869308786657
26,17,2,0.9607078643123014
26,17,3,0.9571241372740589
26,18,0,1.0396549851171284
26,18,1,0.9839483980405864
26,18,2,0.9858693314742213
26,18,3,1.0455348725656903
26,19,0,1.0125725845215725
26,19,1,1.0125725845215725
26,19,2,1.0056348353705165
26,19,3,0.9549450640113952
26,20,0,1.024683376483016
26,20,1,0.9620390402554176
26,20,2,0.9601181068217822
26,20,3,1.024918570549464
26,21,0,0.9549450640113952
26,21,1,1.0125725845215725
26,21,2,0.9549450640113952
26,21,3,0.9549450640113952
26,22,0,0.9581971733881484
26,22,1,0.9581971733881484
26,22,2,0.9581971733881484
26,22,3,1.0318563197005197
26,23,0,0.9581971733881484
26,23,1,0.9581971733881484
26,23,2,0.9581971733881484
26,23,3,1.0318563197005197
27,0,0,1.0338308392065685
27,0,1,1.0338308392065685
27,0,2,1.0338308392065685
27,0,3,1.0338308392065685
27,1,0,1.0338308392065685
27,1,1,1.0338308392065685
27,1,2,1.0338308392065685
27,1,3,1.0338308392065685
27,2,0,1.0338308392065685
27,2,1,1.0338308392065685
27,2,2,1.0338308392065685
27,2,3,1.0338308392065685
27,3,0,1.0338308392065685
27,3,1,1.0338308392065685
27,3,2,1.0338308392065685
27,3,3,1.0338308392065685
27,4,0,1.0338308392065685
27,4,1,1.0338308392065685
27,4,2,1.0338308392065685
27,4,3,1.0338308392065685
27,5,0,1.0103283576031223
27,5,1,0.9506772349338197
27,5,2,0.9507123032259459
27,5,3,1.0172310384620527
27,6,0,0.9552020679984468
27,6,1,1.0197673376596808
27,6,2,1.0128646568007502
27,6,3,0.9532460662726866
27,7,0,0.9552020679984468
27,7,1,1.0197673376596808
27,7,2,1.0128646568007502
27,7,3,0.9532460662726866
27,8,0,0.9552020679984468
27,8,1,1.0197673376596808
27,8,2,1.0128646568007502
27,8,3,0.9532460662726866
27,9,0,0.9514829228146031
27,9,1,0.9513426496460983
27,9,2,0.9823645258004264
27,9,3,0.9961698875182862
27,10,0,0.9652402164562819
27,10,1,1.0128646568007502
27,10,2,1.0059619759418204
27,10,3,0.9552020679984468
27,11,0,0.9652402164562819
27,11,1,1.0128646568007502
27,11,2,1.0059619759418204
27,11,3,0.9552020679984468
27,12,0,0.9652402164562819
27,12,1,1.0128646568007502
27,12,2,1.0059619759418204
27,12,3,0.9552020679984468
27,13,0,0.9624251001879587
27,13,1,0.9546010932849128
27,13,2,0.9565570950106751
27,13,3,1.0083516786356936
27,14,0,0.966938078353015
27,14,1,0.9591140714499696
27,14,2,0.9610700731757315
27,14,3,0.9574162095532366
27,15,0,0.966938078353015
27,15,1,0.9591140714499696
27,15,2,0.9610700731757315
27,15,3,0.9574162095532366
27,16,0,0.966938078353015
27,16,1,0.9591140714499696
27,16,2,0.9610700731757315
27,16,3,0.9574162095532366
27,17,0,0.966938078353015
27,17,1,0.9591140714499696
27,17,2,0.9610700731757315
27,17,3,0.9574162095532366
27,18,0,1.0387927193017885
27,18,1,0.9830861322252464
27,18,2,0.9850421339510076
27,18,3,1.0446375384582243
27,19,0,1.0128646568007502
27,19,1,1.0128646568007502
27,19,2,1.0059619759418204
27,19,3,0.9552020679984468
27,20,0,1.0247198889239237
27,20,1,0.9621106209884516
27,20,2,0.96015461926269
27,20,3,1.0249550829903715
27,21,0,0.9552020679984468
27,21,1,1.0128646568007502
27,21,2,0.9552020679984468
27,21,3,0.9552020679984468
27,22,0,0.9581986175369299
27,22,1,0.9581986175369299
27,22,2,0.9581986175369299
27,22,3,1.0318577638493012
27,23,0,0.9581986175369299
27,23,1,0.9581986175369299
27,23,2,0.9581986175369299
27,23,3,1.0318577638493012
28,0,0,1.0337694387050753
28,0,1,1.0337694387050753
28,0,2,1.0337694387050753
28,0,3,1.0337694387050753
28,1,0,1.0337694387050753
28,1,1,1.0337694387050753
28,1,2,1.0337694387050753
28,1,3,1.0337694387050753
28,2,0,1.0337694387050753
28,2,1,1.0337694387050753
28,2,2,1.0337694387050753
28,2,3,1.0337694387050753
28,3,0,1.0337694387050753
28,3,1,1.0337694387050753
28,3,2,1.0337694387050753
28,3,3,1.0337694387050753
28,4,0,1.0337694387050753
28,4,1,1.0337694387050753
28,4,2,1.0337694387050753
28,4,3,1.0337694387050753
28,5,0,1.017538877410151
28,5,1,0.9577328708434297
28,5,2,0.956555339347024
28,5,3,1.0256541580576133
28,6,0,0.9529736077489166
28,6,1,1.017538877410151
28,6,2,1.0094235967626888
28,6,3,0.9522302058116883
28,7,0,0.9529736077489166
28,7,1,1.017538877410151
28,7,2,1.0094235967626888
28,7,3,0.9522302058116883
28,8,0,0.9529736077489166
28,8,1,1.017538877410151
28,8,2,1.0094235967626888
28,8,3,0.9522302058116883
28,9,0,0.966788913763806
28,9,1,0.97149903974943
28,9,2,1.0013083161152267
28,9,3,1.017538877410151
28,10,0,0.9566906174350628
28,10,1,1.0094235967626888
28,10,2,1.0013083161152267
28,10,3,0.9529736077489166
28,11,0,0.9566906174350628
28,11,1,1.0094235967626888
28,11,2,1.0013083161152267
28,11,3,0.9529736077489166
28,12,0,0.9566906174350628
28,12,1,1.0094235967626888
28,12,2,1.0013083161152267
28,12,3,0.9529736077489166
28,13,0,0.9574340193722914
28,13,1,0.9544604116233748
28,13,2,0.9552038135606045
28,13,3,1.0094235967626888
28,14,0,0.9574340193722914
28,14,1,0.9544604116233748
28,14,2,0.9552038135606045
28,14,3,0.9537170096861461
28,15,0,0.9574340193722914
28,15,1,0.9544604116233748
28,15,2,0.9552038135606045
28,15,3,0.9537170096861461
28,16,0,0.9574340193722914
28,16,1,0.9544604116233748
28,16,2,0.9552038135606045
28,16,3,0.9537170096861461
28,17,0,0.9574340193722914
28,17,1,0.9544604116233748
28,17,2,0.9552038135606045
28,17,3,0.9537170096861461
28,18,0,1.0094235967626888
28,18,1,0.9537170096861461
28,18,2,0.9544604116233748
28,18,3,1.0164810157076554
28,19,0,1.0094235967626888
28,19,1,1.0094235967626888
28,19,2,1.0013083161152267
28,19,3,0.9529736077489166
28,20,0,1.017538877410151
28,20,1,0.9537170096861461
28,20,2,0.9529736077489166
28,20,3,1.017538877410151
28,21,0,0.9529736077489166
28,21,1,1.0094235967626888
28,21,2,0.9529736077489166
28,21,3,0.9529736077489166
28,22,0,0.9522302058116883
28,22,1,0.9522302058116883
28,22,2,0.9522302058116883
28,22,3,1.0256541580576133
28,23,0,0.9522302058116883
28,23,1,0.9522302058116883
28,23,2,0.9522302058116883
28,23,3,1.0256541580576133
29,0,0,1.0474573601896295
29,0,1,1.0474573601896295
29,0,2,1.0474573601896295
29,0,3,1.0474573601896295
29,1,0,1.0474573601896295
29,1,1,1.0474573601896295
29,1,2,1.0474573601896295
29,1,3,1.0474573601896295
29,2,0,1.0474573601896295
29,2,1,1.0474573601896295
29,2,2,1.0474573601896295
29,2,3,1.0474573601896295
29,3,0,1.0474573601896295
29,3,1,1.0474573601896295
29,3,2,1.0474573601896295
29,3,3,1.0474573601896295
29,4,0,1.0474573601896295
29,4,1,1.0474573601896295
29,4,2,1.0474573601896295
29,4,3,1.0474573601896295
29,5,0,1.0449147203792593
29,5,1,0.985108713812539
29,5,2,0.9907751430584103
29,5,3,1.0461860402844447
29,6,0,0.9803494507180256
29,6,1,1.0449147203792593
29,6,2,1.0436434004740744
29,6,3,0.9727620880385204
29,7,0,0.9803494507180256
29,7,1,1.0449147203792593
29,7,2,1.0436434004740744
29,7,3,0.9727620880385204
29,8,0,0.9803494507180256
29,8,1,1.0449147203792593
29,8,2,1.0436434004740744
29,8,3,0.9727620880385204
29,9,0,1.0283845604442994
29,9,1,1.0057188434608166
29,9,2,1.042372080568889
29,9,3,1.0449147203792593
29,10,0,1.0182862641155568
29,10,1,1.0436434004740744
29,10,2,1.042372080568889
29,10,3,0.9803494507180256
29,11,0,1.0182862641155568
29,11,1,1.0436434004740744
29,11,2,1.042372080568889
29,11,3,0.9803494507180256
29,12,0,1.0182862641155568
29,12,1,1.0436434004740744
29,12,2,1.042372080568889
29,12,3,0.9803494507180256
29,13,0,1.0258736267950628
29,13,1,0.9955241760770379
29,13,2,1.0031115387565448
29,13,3,1.0436434004740744
29,14,0,1.0258736267950628
29,14,1,0.9955241760770379
29,14,2,1.0031115387565448
29,14,3,0.9879368133975318
29,15,0,1.0258736267950628
29,15,1,0.9955241760770379
29,15,2,1.0031115387565448
29,15,3,0.9879368133975318
29,16,0,1.0258736267950628
29,16,1,0.9955241760770379
29,16,2,1.0031115387565448
29,16,3,0.9879368133975318
29,17,0,1.0258736267950628
29,17,1,0.9955241760770379
29,17,2,1.0031115387565448
29,17,3,0.9879368133975318
29,18,0,1.0436434004740744
29,18,1,0.9879368133975318
29,18,2,0.9955241760770379
29,18,3,1.0438568586767638
29,19,0,1.0436434004740744
29,19,1,1.0436434004740744
29,19,2,1.042372080568889
29,19,3,0.9803494507180256
29,20,0,1.0449147203792593
29,20,1,0.9879368133975318
29,20,2,0.9803494507180256
29,20,3,1.0449147203792593
29,21,0,0.9803494507180256
29,21,1,1.0436434004740744
29,21,2,0.9803494507180256
29,21,3,0.9803494507180256
29,22,0,0.9727620880385204
29,22,1,0.9727620880385204
29,22,2,0.9727620880385204
29,22,3,1.0461860402844447
29,23,0,0.9727620880385204
29,23,1,0.9727620880385204
29,23,2,0.9727620880385204
29,23,3,1.0461860402844447
30,0,0,1.047470519142716
30,0,1,1.047470519142716
30,0,2,1.047470519142716
30,0,3,1.047470519142716
30,1,0,1.047470519142716
30,1,1,1.047470519142716
30,1,2,1.047470519142716
30,1,3,1.047470519142716
30,2,0,1.047470519142716
30,2,1,1.047470519142716
30,2,2,1.047470519142716
30,2,3,1.047470519142716
30,3,0,1.047470519142716
30,3,1,1.047470519142716
30,3,2,1.047470519142716
30,3,3,1.047470519142716
30,4,0,1.047470519142716
30,4,1,1.047470519142716
30,4,2,1.047470519142716
30,4,3,1.047470519142716
30,5,0,1.044941038285432
30,5,1,0.9851350317187118
30,5,2,0.9908080404411264
30,5,3,1.0462057787140744
30,6,0,0.9803757686241984
30,6,1,1.044941038285432
30,6,2,1.0436762978567904
30,6,3,0.97278182646815
30,7,0,0.9803757686241984
30,7,1,1.044941038285432
30,7,2,1.0436762978567904
30,7,3,0.97278182646815
30,8,0,0.9803757686241984
30,8,1,1.044941038285432
30,8,2,1.0436762978567904
30,8,3,0.97278182646815
30,9,0,1.0284437757331883
30,9,1,1.0057517408435326
30,9,2,1.0424115574281483
30,9,3,1.044941038285432
