L_e,T,D,f_l
29,19,2,0.0024683999999999995
29,19,3,0.0016455999999999999
29,20,0,0.0016455999999999999
29,20,1,0.002057
29,20,2,0.0016455999999999999
29,20,3,0.0016455999999999999
29,21,0,0.0016455999999999999
29,21,1,0.002057
29,21,2,0.0016455999999999999
29,21,3,0.0016455999999999999
29,22,0,0.0012341999999999998
29,22,1,0.0012341999999999998
29,22,2,0.0012341999999999998
29,22,3,0.0012341999999999998
29,23,0,0.0012341999999999998
29,23,1,0.0012341999999999998
29,23,2,0.0012341999999999998
29,23,3,0.0012341999999999998
30,0,0,-0.004865200000001124
30,0,1,-0.004865200000001124
30,0,2,-0.004865200000001124
30,0,3,-0.004865200000001124
30,1,0,-0.004865200000001124
30,1,1,-0.004865200000001124
30,1,2,-0.004865200000001124
30,1,3,-0.004865200000001124
30,2,0,-0.004865200000001124
30,2,1,-0.004865200000001124
30,2,2,-0.004865200000001124
30,2,3,-0.004865200000001124
30,3,0,-0.004865200000001124
30,3,1,-0.004865200000001124
30,3,2,-0.004865200000001124
30,3,3,-0.004865200000001124
30,4,0,-0.004865200000001124
30,4,1,-0.004865200000001124
30,4,2,-0.004865200000001124
30,4,3,-0.004865200000001124
30,5,0,-0.009730399999998696
30,5,1,-0.009730400000002248
30,5,2,-0.012163000000001034
30,5,3,-0.00729779999999991
30,6,0,-0.009730399999998696
30,6,1,-0.009730399999998696
30,6,2,-0.012163000000001034
30,6,3,-0.00729779999999991
30,7,0,-0.009730399999998696
30,7,1,-0.009730399999998696
30,7,2,-0.012163000000001034
30,7,3,-0.00729779999999991
30,8,0,-0.009730399999998696
30,8,1,-0.009730399999998696
30,8,2,-0.012163000000001034
30,8,3,-0.00729779999999991
30,9,0,-0.021893399999996177
30,9,1,-0.012162999999997481
30,9,2,-0.01459559999999982
30,9,3,-0.009730399999998696
30,10,0,-0.021893399999996177
30,10,1,-0.012163000000001034
30,10,2,-0.01459559999999982
30,10,3,-0.009730399999998696
30,11,0,-0.021893399999996177
30,11,1,-0.012163000000001034
30,11,2,-0.01459559999999982
30,11,3,-0.009730399999998696
30,12,0,-0.021893399999996177
30,12,1,-0.012163000000001034
30,12,2,-0.01459559999999982
30,12,3,-0.009730399999998696
30,13,0,-0.024326000000002068
30,13,1,-0.01459559999999982
30,13,2,-0.01702820000000216
30,13,3,-0.012163000000001034
30,14,0,-0.024326000000002068
30,14,1,-0.01459559999999982
30,14,2,-0.01702820000000216
30,14,3,-0.012163000000001034
30,15,0,-0.024326000000002068
30,15,1,-0.01459559999999982
30,15,2,-0.01702820000000216
30,15,3,-0.012163000000001034
30,16,0,-0.024326000000002068
30,16,1,-0.01459559999999982
30,16,2,-0.01702820000000216
30,16,3,-0.012163000000001034
30,17,0,-0.024326000000002068
30,17,1,-0.01459559999999982
30,17,2,-0.01702820000000216
30,17,3,-0.012163000000001034
30,18,0,-0.012163000000001034
30,18,1,-0.012163000000001034
30,18,2,-0.01459559999999982
30,18,3,-0.009730399999998696
30,19,0,-0.012163000000001034
30,19,1,-0.012163000000001034
30,19,2,-0.01459559999999982
30,19,3,-0.009730399999998696
30,20,0,-0.009730399999998696
30,20,1,-0.012163000000001034
30,20,2,-0.009730399999998696
30,20,3,-0.009730399999998696
30,21,0,-0.009730399999998696
30,21,1,-0.012163000000001034
30,21,2,-0.009730399999998696
30,21,3,-0.009730399999998696
30,22,0,-0.00729779999999991
30,22,1,-0.00729779999999991
30,22,2,-0.00729779999999991
30,22,3,-0.00729779999999991
30,23,0,-0.00729779999999991
30,23,1,-0.00729779999999991
30,23,2,-0.00729779999999991
30,23,3,-0.00729779999999991
31,0,0,-0.0060742
31,0,1,-0.0060742
31,0,2,-0.0060742
31,0,3,-0.0060742
31,1,0,-0.0060742
31,1,1,-0.0060742
31,1,2,-0.0060742
31,1,3,-0.0060742
31,2,0,-0.0060742
31,2,1,-0.0060742
31,2,2,-0.0060742
31,2,3,-0.0060742
31,3,0,-0.0060742
31,3,1,-0.0060742
31,3,2,-0.0060742
31,3,3,-0.0060742
31,4,0,-0.0060742
31,4,1,-0.0060742
31,4,2,-0.0060742
31,4,3,-0.0060742
31,5,0,-0.0121484
31,5,1,-0.0121484
31,5,2,-0.0151855
31,5,3,-0.0091113
31,6,0,-0.0121484
31,6,1,-0.0121484
31,6,2,-0.0151855
31,6,3,-0.0091113
31,7,0,-0.0121484
31,7,1,-0.0121484
31,7,2,-0.0151855
31,7,3,-0.0091113
31,8,0,-0.0121484
31,8,1,-0.0121484
31,8,2,-0.0151855
31,8,3,-0.0091113
31,9,0,-0.027333899999999998
31,9,1,-0.0151855
31,9,2,-0.0182226
31,9,3,-0.0121484
31,10,0,-0.027333899999999998
31,10,1,-0.0151855
31,10,2,-0.0182226
31,10,3,-0.0121484
31,11,0,-0.027333899999999998
31,11,1,-0.0151855
31,11,2,-0.0182226
31,11,3,-0.0121484
31,12,0,-0.027333899999999998
31,12,1,-0.0151855
31,12,2,-0.0182226
31,12,3,-0.0121484
31,13,0,-0.030371
31,13,1,-0.0182226
31,13,2,-0.0212597
31,13,3,-0.0151855
31,14,0,-0.030371
31,14,1,-0.0182226
31,14,2,-0.0212597
31,14,3,-0.0151855
31,15,0,-0.030371
31,15,1,-0.0182226
31,15,2,-0.0212597
31,15,3,-0.0151855
31,16,0,-0.030371
31,16,1,-0.0182226
31,16,2,-0.0212597
31,16,3,-0.0151855
31,17,0,-0.030371
31,17,1,-0.0182226
31,17,2,-0.0212597
31,17,3,-0.0151855
31,18,0,-0.0151855
31,18,1,-0.0151855
31,18,2,-0.0182226
31,18,3,-0.0121484
31,19,0,-0.0151855
31,19,1,-0.0151855
31,19,2,-0.0182226
31,19,3,-0.0121484
31,20,0,-0.0121484
31,20,1,-0.0151855
31,20,2,-0.0121484
31,20,3,-0.0121484
31,21,0,-0.0121484
31,21,1,-0.0151855
31,21,2,-0.0121484
31,21,3,-0.0121484
31,22,0,-0.0091113
31,22,1,-0.0091113
31,22,2,-0.0091113
31,22,3,-0.0091113
31,23,0,-0.0091113
31,23,1,-0.0091113
31,23,2,-0.0091113
31,23,3,-0.0091113
32,0,0,-0.008991600000037393
32,0,1,-0.008991600000037393
32,0,2,-0.008991600000037393
32,0,3,-0.008991600000037393
32,1,0,-0.008991600000037393
32,1,1,-0.008991600000037393
32,1,2,-0.008991600000037393
32,1,3,-0.008991600000037393
32,2,0,-0.008991600000037393
32,2,1,-0.008991600000037393
32,2,2,-0.008991600000037393
32,2,3,-0.008991600000037393
32,3,0,-0.008991600000037393
32,3,1,-0.008991600000037393
32,3,2,-0.008991600000037393
32,3,3,-0.008991600000037393
32,4,0,-0.008991600000037393
32,4,1,-0.008991600000037393
32,4,2,-0.008991600000037393
32,4,3,-0.008991600000037393
32,5,0,-0.032586880000172014
32,5,1,-0.03258688000017201
32,5,2,-0.034274280000172005
32,5,3,-0.030899480000172
32,6,0,-0.012366400000037393
32,6,1,-0.012366400000037393
32,6,2,-0.014053800000037385
32,6,3,-0.01067900000003738
32,7,0,-0.012366400000037393
32,7,1,-0.012366400000037393
32,7,2,-0.014053800000037385
32,7,3,-0.01067900000003738
32,8,0,-0.012366400000037393
32,8,1,-0.012366400000037393
32,8,2,-0.014053800000037385
32,8,3,-0.01067900000003738
32,9,0,-0.07135460000037391
32,9,1,-0.06460500000037392
32,9,2,-0.06629240000037388
32,9,3,-0.06291760000037391
32,10,0,-0.020803400000037386
32,10,1,-0.014053800000037385
32,10,2,-0.01574120000003737
32,10,3,-0.012366400000037393
32,11,0,-0.020803400000037386
32,11,1,-0.014053800000037385
32,11,2,-0.01574120000003737
32,11,3,-0.012366400000037393
32,12,0,-0.020803400000037386
32,12,1,-0.014053800000037385
32,12,2,-0.01574120000003737
32,12,3,-0.012366400000037393
32,13,0,-0.03260104000010468
32,13,1,-0.025851440000104697
32,13,2,-0.02753884000010469
32,13,3,-0.024164040000104692
32,14,0,-0.022490800000037378
32,14,1,-0.01574120000003737
32,14,2,-0.01742860000003739
32,14,3,-0.014053800000037385
32,15,0,-0.022490800000037378
32,15,1,-0.01574120000003737
32,15,2,-0.01742860000003739
32,15,3,-0.014053800000037385
32,16,0,-0.022490800000037378
32,16,1,-0.01574120000003737
32,16,2,-0.01742860000003739
32,16,3,-0.014053800000037385
32,17,0,-0.022490800000037378
32,17,1,-0.01574120000003737
32,17,2,-0.01742860000003739
32,17,3,-0.014053800000037385
32,18,0,0.04149011111144349
32,18,1,0.04149011111144349
32,18,2,0.0398027111114435
32,18,3,0.04317751111144523
32,19,0,-0.014053800000037385
32,19,1,-0.014053800000037385
32,19,2,-0.01574120000003737
32,19,3,-0.012366400000037393
32,20,0,-0.001756888888855647
32,20,1,-0.0034442888888556386
32,20,2,-0.001756888888855647
32,20,3,-0.001756888888855647
32,21,0,-0.012366400000037393
32,21,1,-0.014053800000037385
32,21,2,-0.012366400000037393
32,21,3,-0.012366400000037393
32,22,0,-6.948888885564136e-05
32,22,1,-6.948888885564136e-05
32,22,2,-6.948888885564136e-05
32,22,3,-6.948888885564136e-05
32,23,0,-6.948888885564136e-05
32,23,1,-6.948888885564136e-05
32,23,2,-6.948888885564136e-05
32,23,3,-6.948888885564136e-05
33,0,0,-0.0028792
33,0,1,-0.0028792
33,0,2,-0.0028792
33,0,3,-0.0028792
33,1,0,-0.0028792
33,1,1,-0.0028792
33,1,2,-0.0028792
33,1,3,-0.0028792
33,2,0,-0.0028792
33,2,1,-0.0028792
33,2,2,-0.0028792
33,2,3,-0.0028792
33,3,0,-0.0028792
33,3,1,-0.0028792
33,3,2,-0.0028792
33,3,3,-0.0028792
33,4,0,-0.0028792
33,4,1,-0.0028792
33,4,2,-0.0028792
33,4,3,-0.0028792
33,5,0,-0.0057584
33,5,1,-0.0057584
33,5,2,-0.007198
33,5,3,-0.0043188
33,6,0,-0.0057584
33,6,1,-0.0057584
33,6,2,-0.007198
33,6,3,-0.0043188
33,7,0,-0.0057584
33,7,1,-0.0057584
33,7,2,-0.007198
33,7,3,-0.0043188
33,8,0,-0.0057584
33,8,1,-0.0057584
33,8,2,-0.007198
33,8,3,-0.0043188
33,9,0,-0.012956400000000002
33,9,1,-0.007198
33,9,2,-0.0086376
33,9,3,-0.0057584
33,10,0,-0.012956400000000002
33,10,1,-0.007198
33,10,2,-0.0086376
33,10,3,-0.0057584
33,11,0,-0.012956400000000002
33,11,1,-0.007198
33,11,2,-0.0086376
33,11,3,-0.0057584
33,12,0,-0.012956400000000002
33,12,1,-0.007198
33,12,2,-0.0086376
33,12,3,-0.0057584
33,13,0,-0.014396
33,13,1,-0.0086376
33,13,2,-0.0100772
33,13,3,-0.007198
33,14,0,-0.014396
33,14,1,-0.0086376
33,14,2,-0.0100772
33,14,3,-0.007198
33,15,0,-0.014396
33,15,1,-0.0086376
33,15,2,-0.0100772
33,15,3,-0.007198
33,16,0,-0.014396
33,16,1,-0.0086376
33,16,2,-0.0100772
33,16,3,-0.007198
33,17,0,-0.014396
33,17,1,-0.0086376
33,17,2,-0.0100772
33,17,3,-0.007198
33,18,0,-0.007198
33,18,1,-0.007198
33,18,2,-0.0086376
33,18,3,-0.0057584
33,19,0,-0.007198
33,19,1,-0.007198
33,19,2,-0.0086376
33,19,3,-0.0057584
33,20,0,-0.0057584
33,20,1,-0.007198
33,20,2,-0.0057584
33,20,3,-0.0057584
33,21,0,-0.0057584
33,21,1,-0.007198
33,21,2,-0.0057584
33,21,3,-0.0057584
33,22,0,-0.0043188
33,22,1,-0.0043188
33,22,2,-0.0043188
33,22,3,-0.0043188
33,23,0,-0.0043188
33,23,1,-0.0043188
33,23,2,-0.0043188
33,23,3,-0.0043188
34,0,0,-0.00036800000000000005
34,0,1,-0.00036800000000000005
34,0,2,-0.00036800000000000005
34,0,3,-0.00036800000000000005
34,1,0,-0.00036800000000000005
34,1,1,-0.00036800000000000005
34,1,2,-0.00036800000000000005
34,1,3,-0.00036800000000000005
34,2,0,-0.00036800000000000005
34,2,1,-0.00036800000000000005
34,2,2,-0.00036800000000000005
34,2,3,-0.00036800000000000005
34,3,0,-0.00036800000000000005
34,3,1,-0.00036800000000000005
34,3,2,-0.00036800000000000005
34,3,3,-0.00036800000000000005
34,4,0,-0.00036800000000000005
34,4,1,-0.00036800000000000005
34,4,2,-0.00036800000000000005
34,4,3,-0.00036800000000000005
34,5,0,-0.0007360000000000001
34,5,1,-0.0007360000000000001
34,5,2,-0.00092
34,5,3,-0.000552
34,6,0,-0.0007360000000000001
34,6,1,-0.0007360000000000001
34,6,2,-0.00092
34,6,3,-0.000552
34,7,0,-0.0007360000000000001
34,7,1,-0.0007360000000000001
34,7,2,-0.00092
34,7,3,-0.000552
34,8,0,-0.0007360000000000001
34,8,1,-0.0007360000000000001
34,8,2,-0.00092
34,8,3,-0.000552
34,9,0,-0.0016560000000000001
34,9,1,-0.00092
34,9,2,-0.001104
34,9,3,-0.0007360000000000001
34,10,0,-0.0016560000000000001
34,10,1,-0.00092
34,10,2,-0.001104
34,10,3,-0.0007360000000000001
34,11,0,-0.0016560000000000001
34,11,1,-0.00092
34,11,2,-0.001104
34,11,3,-0.0007360000000000001
34,12,0,-0.0016560000000000001
34,12,1,-0.00092
34,12,2,-0.001104
34,12,3,-0.0007360000000000001
34,13,0,-0.00184
34,13,1,-0.001104
34,13,2,-0.0012879999999999999
34,13,3,-0.00092
34,14,0,-0.00184
34,14,1,-0.001104
34,14,2,-0.0012879999999999999
34,14,3,-0.00092
34,15,0,-0.00184
34,15,1,-0.001104
34,15,2,-0.0012879999999999999
34,15,3,-0.00092
34,16,0,-0.00184
34,16,1,-0.001104
34,16,2,-0.0012879999999999999
34,16,3,-0.00092
34,17,0,-0.00184
34,17,1,-0.001104
34,17,2,-0.0012879999999999999
34,17,3,-0.00092
34,18,0,-0.00092
34,18,1,-0.00092
34,18,2,-0.001104
34,18,3,-0.0007360000000000001
34,19,0,-0.00092
34,19,1,-0.00092
34,19,2,-0.001104
34,19,3,-0.0007360000000000001
34,20,0,-0.0007360000000000001
34,20,1,-0.00092
34,20,2,-0.0007360000000000001
34,20,3,-0.0007360000000000001
34,21,0,-0.0007360000000000001
34,21,1,-0.00092
34,21,2,-0.0007360000000000001
34,21,3,-0.0007360000000000001
34,22,0,-0.000552
34,22,1,-0.000552
34,22,2,-0.000552
34,22,3,-0.000552
34,23,0,-0.000552
34,23,1,-0.000552
34,23,2,-0.000552
34,23,3,-0.000552
35,0,0,0.0776685999999987
35,0,1,0.0776685999999987
35,0,2,0.0776685999999987
35,0,3,0.0776685999999987
35,1,0,0.0776685999999987
35,1,1,0.0776685999999987
35,1,2,0.0776685999999987
35,1,3,0.0776685999999987
35,2,0,0.0776685999999987
35,2,1,0.0776685999999987
35,2,2,0.0776685999999987
35,2,3,0.0776685999999987
35,3,0,0.0776685999999987
35,3,1,0.0776685999999987
35,3,2,0.0776685999999987
35,3,3,0.0776685999999987
35,4,0,0.0776685999999987
35,4,1,0.0776685999999987
35,4,2,0.0776685999999987
35,4,3,0.0776685999999987
35,5,0,0.15533720000000095
35,5,1,0.15533720000000806
35,5,2,0.19417150000000563
35,5,3,0.11650289999999272
35,6,0,0.1553372000000045
35,6,1,0.15533720000000095
35,6,2,0.19417149999999497
35,6,3,0.11650290000000693
35,7,0,0.1553372000000045
35,7,1,0.15533720000000095
35,7,2,0.19417149999999497
35,7,3,0.11650290000000693
35,8,0,0.1553372000000045
35,8,1,0.15533720000000095
35,8,2,0.19417149999999497
35,8,3,0.11650290000000693
35,9,0,0.34950869999999595
35,9,1,0.19417150000000563
35,9,2,0.23300579999999965
35,9,3,0.15533720000000095
35,10,0,0.34950870000000306
35,10,1,0.19417149999999497
35,10,2,0.23300579999999965
35,10,3,0.1553372000000045
35,11,0,0.34950870000000306
35,11,1,0.19417149999999497
35,11,2,0.23300579999999965
35,11,3,0.1553372000000045
35,12,0,0.34950870000000306
35,12,1,0.19417149999999497
35,12,2,0.23300579999999965
35,12,3,0.1553372000000045
35,13,0,0.38834300000000416
35,13,1,0.2330058000000032
35,13,2,0.27184010000000436
35,13,3,0.19417149999999497
35,14,0,0.38834300000000416
35,14,1,0.2330058000000032
35,14,2,0.27184010000000436
35,14,3,0.19417150000000208
35,15,0,0.38834300000000416
35,15,1,0.2330058000000032
35,15,2,0.27184010000000436
35,15,3,0.19417150000000208
35,16,0,0.38834300000000416
35,16,1,0.2330058000000032
35,16,2,0.27184010000000436
35,16,3,0.19417150000000208
35,17,0,0.38834300000000416
35,17,1,0.2330058000000032
35,17,2,0.27184010000000436
35,17,3,0.19417150000000208
35,18,0,0.19417149999999497
35,18,1,0.19417150000000208
35,18,2,0.2330058000000032
35,18,3,0.15533720000000095
35,19,0,0.19417149999999497
35,19,1,0.19417149999999497
35,19,2,0.23300579999999965
35,19,3,0.1553372000000045
35,20,0,0.15533720000000095
35,20,1,0.19417150000000208
35,20,2,0.1553372000000045
35,20,3,0.15533720000000095
35,21,0,0.1553372000000045
35,21,1,0.19417149999999497
35,21,2,0.1553372000000045
35,21,3,0.1553372000000045
35,22,0,0.11650290000000693
35,22,1,0.11650290000000693
35,22,2,0.11650290000000693
35,22,3,0.11650289999999272
35,23,0,0.11650290000000693
35,23,1,0.11650290000000693
35,23,2,0.11650290000000693
35,23,3,0.11650289999999272
36,0,0,-0.0811415999999987
36,0,1,-0.0811415999999987
36,0,2,-0.0811415999999987
36,0,3,-0.0811415999999987
36,1,0,-0.0811415999999987
36,1,1,-0.0811415999999987
36,1,2,-0.0811415999999987
36,1,3,-0.0811415999999987
36,2,0,-0.0811415999999987
36,2,1,-0.0811415999999987
36,2,2,-0.0811415999999987
36,2,3,-0.0811415999999987
36,3,0,-0.0811415999999987
36,3,1,-0.0811415999999987
36,3,2,-0.0811415999999987
36,3,3,-0.0811415999999987
36,4,0,-0.0811415999999987
36,4,1,-0.0811415999999987
36,4,2,-0.0811415999999987
36,4,3,-0.0811415999999987
36,5,0,-0.16228320000000096
36,5,1,-0.16228320000000807
36,5,2,-0.20285400000000564
36,5,3,-0.12171239999999273
36,6,0,-0.1622832000000045
36,6,1,-0.16228320000000096
36,6,2,-0.20285399999999498
36,6,3,-0.12171240000000694
36,7,0,-0.1622832000000045
36,7,1,-0.16228320000000096
36,7,2,-0.20285399999999498
36,7,3,-0.12171240000000694
36,8,0,-0.1622832000000045
36,8,1,-0.16228320000000096
36,8,2,-0.20285399999999498
36,8,3,-0.12171240000000694
36,9,0,-0.36513719999999594
36,9,1,-0.20285400000000564
36,9,2,-0.24342479999999966
36,9,3,-0.16228320000000096
36,10,0,-0.36513720000000305
36,10,1,-0.20285399999999498
36,10,2,-0.24342479999999966
36,10,3,-0.1622832000000045
36,11,0,-0.36513720000000305
36,11,1,-0.20285399999999498
36,11,2,-0.24342479999999966
36,11,3,-0.1622832000000045
36,12,0,-0.36513720000000305
36,12,1,-0.20285399999999498
36,12,2,-0.24342479999999966
36,12,3,-0.1622832000000045
36,13,0,-0.4057080000000042
36,13,1,-0.24342480000000322
36,13,2,-0.28399560000000434
36,13,3,-0.20285399999999498
36,14,0,-0.4057080000000042
36,14,1,-0.24342480000000322
36,14,2,-0.28399560000000434
36,14,3,-0.2028540000000021
36,15,0,-0.4057080000000042
36,15,1,-0.24342480000000322
36,15,2,-0.28399560000000434
36,15,3,-0.2028540000000021
36,16,0,-0.4057080000000042
36,16,1,-0.24342480000000322
36,16,2,-0.28399560000000434
36,16,3,-0.2028540000000021
36,17,0,-0.4057080000000042
36,17,1,-0.24342480000000322
36,17,2,-0.28399560000000434
36,17,3,-0.2028540000000021
36,18,0,-0.20285399999999498
36,18,1,-0.2028540000000021
36,18,2,-0.24342480000000322
36,18,3,-0.16228320000000096
36,19,0,-0.20285399999999498
36,19,1,-0.20285399999999498
36,19,2,-0.24342479999999966
36,19,3,-0.1622832000000045
36,20,0,-0.16228320000000096
36,20,1,-0.2028540000000021
36,20,2,-0.1622832000000045
36,20,3,-0.16228320000000096
36,21,0,-0.1622832000000045
36,21,1,-0.20285399999999498
36,21,2,-0.1622832000000045
36,21,3,-0.1622832000000045
36,22,0,-0.12171240000000694
36,22,1,-0.12171240000000694
36,22,2,-0.12171240000000694
36,22,3,-0.12171239999999273
36,23,0,-0.12171240000000694
36,23,1,-0.12171240000000694
36,23,2,-0.12171240000000694
36,23,3,-0.12171239999999273
37,0,0,-0.0080794
37,0,1,-0.0080794
37,0,2,-0.0080794
37,0,3,-0.0080794
37,1,0,-0.0080794
37,1,1,-0.0080794
37,1,2,-0.0080794
37,1,3,-0.0080794
37,2,0,-0.0080794
37,2,1,-0.0080794
37,2,2,-0.0080794
37,2,3,-0.0080794
37,3,0,-0.0080794
37,3,1,-0.0080794
37,3,2,-0.0080794
37,3,3,-0.0080794
37,4,0,-0.0080794
37,4,1,-0.0080794
37,4,2,-0.0080794
37,4,3,-0.0080794
37,5,0,-0.0161588
37,5,1,-0.0161588
37,5,2,-0.0201985
37,5,3,-0.012119099999999999
37,6,0,-0.0161588
37,6,1,-0.0161588
37,6,2,-0.0201985
37,6,3,-0.012119099999999999
37,7,0,-0.0161588
37,7,1,-0.0161588
37,7,2,-0.0201985
37,7,3,-0.012119099999999999
37,8,0,-0.0161588
37,8,1,-0.0161588
37,8,2,-0.0201985
37,8,3,-0.012119099999999999
37,9,0,-0.0363573
37,9,1,-0.0201985
37,9,2,-0.024238199999999998
37,9,3,-0.0161588
37,10,0,-0.0363573
37,10,1,-0.0201985
37,10,2,-0.024238199999999998
37,10,3,-0.0161588
37,11,0,-0.0363573
37,11,1,-0.0201985
37,11,2,-0.024238199999999998
37,11,3,-0.0161588
37,12,0,-0.0363573
37,12,1,-0.0201985
37,12,2,-0.024238199999999998
37,12,3,-0.0161588
37,13,0,-0.040397
37,13,1,-0.024238199999999998
37,13,2,-0.028277899999999998
37,13,3,-0.0201985
37,14,0,-0.040397
37,14,1,-0.024238199999999998
37,14,2,-0.028277899999999998
37,14,3,-0.0201985
37,15,0,-0.040397
37,15,1,-0.024238199999999998
37,15,2,-0.028277899999999998
37,15,3,-0.0201985
37,16,0,-0.040397
37,16,1,-0.024238199999999998
37,16,2,-0.028277899999999998
37,16,3,-0.0201985
37,17,0,-0.040397
37,17,1,-0.024238199999999998
37,17,2,-0.028277899999999998
37,17,3,-0.0201985
37,18,0,-0.0201985
37,18,1,-0.0201985
37,18,2,-0.024238199999999998
37,18,3,-0.0161588
37,19,0,-0.0201985
37,19,1,-0.0201985
37,19,2,-0.024238199999999998
37,19,3,-0.0161588
37,20,0,-0.0161588
37,20,1,-0.0201985
37,20,2,-0.0161588
37,20,3,-0.0161588
37,21,0,-0.0161588
37,21,1,-0.0201985
37,21,2,-0.0161588
37,21,3,-0.0161588
37,22,0,-0.012119099999999999
37,22,1,-0.012119099999999999
37,22,2,-0.012119099999999999
37,22,3,-0.012119099999999999
37,23,0,-0.012119099999999999
37,23,1,-0.012119099999999999
37,23,2,-0.012119099999999999
37,23,3,-0.012119099999999999
38,0,0,-0.0005290000000000001
38,0,1,-0.0005290000000000001
38,0,2,-0.0005290000000000001
38,0,3,-0.0005290000000000001
38,1,0,-0.0005290000000000001
38,1,1,-0.0005290000000000001
38,1,2,-0.0005290000000000001
38,1,3,-0.0005290000000000001
38,2,0,-0.0005290000000000001
38,2,1,-0.0005290000000000001
38,2,2,-0.0005290000000000001
38,2,3,-0.0005290000000000001
38,3,0,-0.0005290000000000001
38,3,1,-0.0005290000000000001
38,3,2,-0.0005290000000000001
38,3,3,-0.0005290000000000001
38,4,0,-0.0005290000000000001
38,4,1,-0.0005290000000000001
38,4,2,-0.0005290000000000001
38,4,3,-0.0005290000000000001
38,5,0,-0.0010580000000000001
38,5,1,-0.0010580000000000001
38,5,2,-0.0013225
38,5,3,-0.0007935
38,6,0,-0.0010580000000000001
38,6,1,-0.0010580000000000001
38,6,2,-0.0013225
38,6,3,-0.0007935
38,7,0,-0.0010580000000000001
38,7,1,-0.0010580000000000001
38,7,2,-0.0013225
38,7,3,-0.0007935
38,8,0,-0.0010580000000000001
38,8,1,-0.0010580000000000001
38,8,2,-0.0013225
38,8,3,-0.0007935
38,9,0,-0.0023805000000000002
38,9,1,-0.0013225
38,9,2,-0.001587
38,9,3,-0.0010580000000000001
38,10,0,-0.0023805000000000002
38,10,1,-0.0013225
38,10,2,-0.001587
38,10,3,-0.0010580000000000001
38,11,0,-0.0023805000000000002
38,11,1,-0.0013225
38,11,2,-0.001587
38,11,3,-0.0010580000000000001
38,12,0,-0.0023805000000000002
38,12,1,-0.0013225
38,12,2,-0.001587
38,12,3,-0.0010580000000000001
38,13,0,-0.002645
38,13,1,-0.001587
38,13,2,-0.0018515
38,13,3,-0.0013225
38,14,0,-0.002645
38,14,1,-0.001587
38,14,2,-0.0018515
38,14,3,-0.0013225
38,15,0,-0.002645
38,15,1,-0.001587
38,15,2,-0.0018515
38,15,3,-0.0013225
38,16,0,-0.002645
38,16,1,-0.001587
38,16,2,-0.0018515
38,16,3,-0.0013225
38,17,0,-0.002645
38,17,1,-0.001587
38,17,2,-0.0018515
38,17,3,-0.0013225
38,18,0,-0.0013225
38,18,1,-0.0013225
38,18,2,-0.001587
38,18,3,-0.0010580000000000001
38,19,0,-0.0013225
38,19,1,-0.0013225
38,19,2,-0.001587
38,19,3,-0.0010580000000000001
38,20,0,-0.0010580000000000001
38,20,1,-0.0013225
38,20,2,-0.0010580000000000001
38,20,3,-0.0010580000000000001
38,21,0,-0.0010580000000000001
38,21,1,-0.0013225
38,21,2,-0.0010580000000000001
38,21,3,-0.0010580000000000001
38,22,0,-0.0007935
38,22,1,-0.0007935
38,22,2,-0.0007935
38,22,3,-0.0007935
38,23,0,-0.0007935
38,23,1,-0.0007935
38,23,2,-0.0007935
38,23,3,-0.0007935
39,0,0,0.014012000000000002
39,0,1,0.014012000000000002
39,0,2,0.014012000000000002
39,0,3,0.014012000000000002
39,1,0,0.014012000000000002
39,1,1,0.014012000000000002
39,1,2,0.014012000000000002
39,1,3,0.014012000000000002
39,2,0,0.014012000000000002
39,2,1,0.014012000000000002
39,2,2,0.014012000000000002
39,2,3,0.014012000000000002
39,3,0,0.014012000000000002
39,3,1,0.014012000000000002
39,3,2,0.014012000000000002
39,3,3,0.014012000000000002
39,4,0,0.014012000000000002
39,4,1,0.014012000000000002
39,4,2,0.014012000000000002
39,4,3,0.014012000000000002
39,5,0,0.028024000000000004
39,5,1,0.028024000000000004
39,5,2,0.03502999999999999
39,5,3,0.021018000000000002
39,6,0,0.028024000000000004
39,6,1,0.028024000000000004
39,6,2,0.03502999999999999
39,6,3,0.021018000000000002
39,7,0,0.028024000000000004
39,7,1,0.028024000000000004
39,7,2,0.03502999999999999
39,7,3,0.021018000000000002
39,8,0,0.028024000000000004
39,8,1,0.028024000000000004
39,8,2,0.03502999999999999
39,8,3,0.021018000000000002
39,9,0,0.06305400000000001
39,9,1,0.03502999999999999
39,9,2,0.042036000000000004
39,9,3,0.028024000000000004
39,10,0,0.06305400000000001
39,10,1,0.03502999999999999
39,10,2,0.042036000000000004
39,10,3,0.028024000000000004
39,11,0,0.06305400000000001
39,11,1,0.03502999999999999
39,11,2,0.042036000000000004
39,11,3,0.028024000000000004
39,12,0,0.06305400000000001
39,12,1,0.03502999999999999
39,12,2,0.042036000000000004
39,12,3,0.028024000000000004
39,13,0,0.07005999999999998
39,13,1,0.042036000000000004
39,13,2,0.049042
39,13,3,0.03502999999999999
39,14,0,0.07005999999999998
39,14,1,0.042036000000000004
39,14,2,0.049042
39,14,3,0.03502999999999999
39,15,0,0.07005999999999998
39,15,1,0.042036000000000004
39,15,2,0.049042
39,15,3,0.03502999999999999
39,16,0,0.07005999999999998
39,16,1,0.042036000000000004
39,16,2,0.049042
39,16,3,0.03502999999999999
39,17,0,0.07005999999999998
